Name,Team,POS,ADP,PA,mAVG,mRBI,mSB,mOPS,mTB,PTS,aPOS,Dollars,PlayerId
"Mike Zunino","CLE","C",453.8699951171875,331.533,-12.888729739528419,-9.682470314802734,-6.252574865076285,-2.8475360986350275,-18.85439638084505,-50.52570739888751,27.847469849685343,-21.678237549202173,"13265"
"Jared Walsh","LAA","1B",346.3699951171875,442.639,-8.61133238121146,-8.91504199401183,-4.842668284963204,-4.67316098021467,-12.093382694552268,-39.13558633495342,16.32155267650477,-21.814033658448654,"18607"
"Esteury Ruiz","OAK","OF",233.57000732421875,404.117,-8.938856900233324,-22.102802567362804,10.186686992598592,-6.609424993224749,-19.43735593384107,-46.901753402063356,23.989721382251837,-21.912032019811516,"21780"
"Yan Gomes","CHC","C",479.7300109863281,293.148,-2.429450679286672,-17.577801395472406,-5.565968813618068,-2.688279275718559,-22.665834227382792,-50.9273343914785,27.847469849685343,-22.079864541793153,"9627"
"Josh Smith","TEX","3B/OF",578.0700073242188,354.137,-5.533659020083601,-17.578724464875503,-0.48381119404097656,-3.213992988096297,-20.412098099200943,-47.22228576629731,24.105316142200117,-22.1169696240972,"26396"
"Garrett Mitchell","MIL","OF",306.20001220703125,414.21,-9.394395700225218,-16.368049116429585,2.5982576138606666,-6.539441236067608,-17.479967636075273,-47.183596074937014,23.989721382251837,-22.19387469268518,"27555"
"Brice Turang","MIL","SS",999,364.464,-5.0929662783589,-17.566796091998576,0.7783786461364083,-4.931439189733495,-20.31712889815041,-47.12995181210498,23.811446917007224,-22.318504895097757,"sa3008294"
"Gavin Sheets","CHW","OF",506.57000732421875,330.092,-5.390589788850948,-14.612718540073944,-6.096233792454542,-2.3208301338511332,-19.06634620973861,-47.48671846496917,23.989721382251837,-22.496997082717346,"19901"
"Eric Haase","DET","C",295.57000732421875,337.544,-9.158174916929054,-14.09738524189325,-5.821166447509261,-3.3791183723489535,-19.046840052613888,-51.502685031294405,27.847469849685343,-22.655215181609066,"14111"
"Robbie Grossman",,"OF",699.2999877929688,380.156,-8.479683204621914,-15.749989434012639,-0.6902567288418724,-3.5510267843244003,-19.431005226309484,-47.901961378110315,23.989721382251837,-22.912239995858474,"5254"
"Ji-Man Choi","PIT","1B",522.469970703125,457.381,-7.837302144470865,-9.168921844545372,-6.404466213422611,-3.074110844756222,-13.937211815404577,-40.422012862599644,16.32155267650477,-23.100460186094875,"5452"
"Dylan Moore","SEA","SS/OF",468.7300109863281,311.849,-11.081353701154358,-19.318676228113123,8.252599548404628,-2.9679377706090313,-22.89312147725249,-48.00848962872437,23.811446917007224,-23.19704271171715,"18042"
"Dominic Smith","WSN","1B",465.57000732421875,432.574,-5.690639949271585,-11.088432746726527,-5.403755378714642,-4.631594104211605,-13.777462291099319,-40.59188447002367,16.32155267650477,-23.270331793518906,"15653"
"Logan O'Hoppe","LAA","C",251.39999389648438,308.215,-5.1360647985997785,-17.489632939755865,-4.6562884424217135,-2.708019506349515,-22.160721391482607,-52.15072707860948,27.847469849685343,-23.303257228924135,"24729"
"Carlos Santana","PIT","1B/DH",422.6700134277344,504.39,-12.237089641356727,-6.192528834338841,-5.716584150369965,-5.28197870076388,-11.300442738948822,-40.728624065778234,16.32155267650477,-23.407071389273465,"2396"
"Tyler Naquin",,"OF",688.1300048828125,289.412,-4.207885182143124,-17.08073192806445,-3.4948272826749593,-1.8043244926800195,-21.842845886503483,-48.430614772066036,23.989721382251837,-23.440893389814196,"13359"
"Brandon Belt","TOR","1B",365.7699890136719,354.803,-8.08869464424135,-10.203468057327898,-5.235793965814045,-0.4778998800387664,-17.06164646910031,-41.06750301652237,16.32155267650477,-23.745950340017597,"10264"
"Jack Suwinski","PIT","OF",464.92999267578125,366.766,-10.527585786401517,-13.050644975741388,-3.687453104212504,-3.553239961338296,-18.31389138730545,-49.13281521499915,23.989721382251837,-24.143093832747322,"22244"
"Yuli Gurriel",,"1B",581.0999755859375,378.24,-1.9037911769604763,-14.111335170824566,-4.178244963449613,-4.489857979753268,-16.850846912573502,-41.53407620356143,16.32155267650477,-24.212523527056657,"19198"
"Austin Nola","SDP","C",409.07000732421875,340.007,-4.014714353166741,-17.480533382891004,-5.463221225263127,-4.110052734808857,-22.111728148553098,-53.180249844682834,27.847469849685343,-24.332779994997498,"15941"
"Jace Peterson","OAK","3B",461,404.002,-10.092638933960501,-16.162489053912076,0.9449610935289201,-5.664668301292681,-18.539361406612162,-49.5141966022485,24.105316142200117,-24.40888046004838,"12325"
"Nelson Cruz","SDP","DH",504.6700134277344,351.719,-4.478506525155031,-11.844155798130917,-5.511692734930712,-2.7389564994690354,-17.195246608158325,-41.76855816584402,16.32155267650477,-24.44700548933925,"2434"
"Nolan Jones","COL","OF",482.2699890136719,300.343,-3.3690044680069624,-17.880877268722895,-4.5097345784213285,-1.5288899272202032,-22.191042227761994,-49.47954847013337,23.989721382251837,-24.489827087881537,"20529"
"J.P. Crawford","SEA","SS",422.5299987792969,595.685,-8.916406340011848,-12.365690010881131,-2.4200706202367774,-14.866111740626561,-10.967641290912557,-49.535920002668874,23.811446917007224,-24.724473085661646,"15491"
"Joey Bart","SFG","C",340.7699890136719,413.635,-12.504498676274787,-12.643239268359785,-5.070009173523694,-6.877308401836701,-16.51380517336011,-53.60886069335508,27.847469849685343,-24.761390843669744,"21524"
"Alek Thomas","ARI","OF",424.6700134277344,249.424,0.7958929105942385,-21.189871599978442,-2.990175261509166,-1.3543299925154026,-25.29331273435301,-50.031796677761776,23.989721382251837,-25.042075295509942,"23792"
"Stuart Fairchild","CIN","OF",744.5,282.26,-4.6270103331515955,-17.832365032657876,-3.1669054997477772,-1.6978197726662017,-22.747984559503475,-50.072085197726935,23.989721382251837,-25.082363815475095,"20321"
"Mauricio Dubon","HOU","SS/OF",726.27001953125,277.862,-2.878297241949732,-18.736543871513607,-2.517028668663194,-2.4476173187088093,-23.32276542844152,-49.90225252927686,23.811446917007224,-25.09080561226964,"16530"
"Kyle Farmer","MIN","3B/SS",431.7699890136719,320.452,-2.1128508534463872,-18.225423993449635,-4.804809076387883,-3.171074652321599,-21.683894862451677,-49.99805343805718,23.811446917007224,-25.186606521049953,"14813"
"Jesus Sanchez","MIA","OF",425.6000061035156,274.671,-3.958029300854879,-16.715508108092298,-5.4967830414632095,-1.434518790520931,-22.69972742858698,-50.304566669518294,23.989721382251837,-25.314845287266454,"19913"
"Endy Rodriguez","PIT","C",999,226.991,-1.0064267613699514,-20.46997794728691,-5.570905870093027,-1.0260276925769867,-26.16503900012863,-54.238377271455505,27.847469849685343,-25.390907421770162,"sa3008272"
"Calvin Mitchell","PIT","OF",646.0700073242188,284.127,-1.9648671019150588,-18.323707041758432,-4.2567602759270695,-2.3719108295143223,-23.497476924796448,-50.41472217391133,23.989721382251837,-25.42500079165949,"22169"
"Trevor Story","BOS","2B",400.70001220703125,228.342,-3.0996668047474336,-19.690153758137246,-1.6886641233856698,-0.4807186682922933,-25.031070861155257,-49.990274215717896,23.53109697853172,-25.45917723718618,"12564"
"Carson Kelly","ARI","C",415.8299865722656,334.221,-7.294956241376638,-15.948401669436423,-5.950226263752671,-3.713299637223967,-21.834527266963427,-54.74141107875312,27.847469849685343,-25.89394122906778,"13620"
"Luke Voit",,"1B/DH",404.0299987792969,363.129,-8.154019096294348,-10.296468151230034,-6.118253915981361,-1.7636784894197757,-16.89566289748637,-43.228082550411884,16.32155267650477,-25.906529873907118,"14811"
"James Outman","LAD","OF/DH",460,355.163,-10.608676075284441,-14.26993109706934,-2.570055013472764,-4.1579536125962,-19.324081105827165,-50.93069690424992,23.989721382251837,-25.940975521998084,"24770"
"Orlando Arcia","ATL","2B",660.8300170898438,287.028,-3.235557326697607,-17.657904063932367,-4.590245976869719,-2.211344829134891,-22.794318893070116,-50.489371089704704,23.53109697853172,-25.958274111172976,"13185"
"Nicky Lopez","KCR","2B/3B/SS",502.3699951171875,404.843,-3.849514565561655,-20.528926658079204,2.2050342439167143,-8.08560747107715,-20.727207105387997,-50.98622155618929,23.811446917007224,-26.17477463918207,"19339"
"Brad Miller","TEX","3B/OF/DH",675.530029296875,308.447,-7.763122495712049,-15.927637717106963,-4.097767890703455,-2.152688628461955,-21.502045926412546,-51.44326265839697,24.105316142200117,-26.33794651619685,"12775"
"Yasmani Grandal","CHW","C/DH",278.57000732421875,371.569,-10.39567969272784,-14.638998768780956,-6.218402816746844,-3.255369700276302,-20.701466577649548,-55.20991755618147,27.847469849685343,-26.36244770649614,"11368"
"Jonathan Aranda","TBR","1B/2B/3B/OF/DH",469.7300109863281,339.679,-5.309043918647469,-15.875124945935163,-5.637540778711129,-3.7050194973584913,-20.882698134735158,-51.409427275387394,23.53109697853172,-26.878330296855673,"21837"
"Jose Trevino","NYY","C",367.5299987792969,356.278,-8.369491209098747,-15.771317105848421,-5.1648519237430435,-6.4434842159262,-20.03170061602653,-55.78084507064295,27.847469849685343,-26.933375220957604,"16725"
"Mitch Garver","TEX","DH",385.6000061035156,353.805,-8.036925433432883,-12.271591430327705,-4.952602747644058,-1.5068116445811264,-17.52533944066686,-44.293270696652634,16.32155267650477,-26.97171802014786,"15161"
"Oscar Colas","CHW","OF",999,324.95,-6.169841631926389,-16.293258354737638,-5.127155530322908,-3.6478432053670344,-20.73148809818592,-51.96958682053989,23.989721382251837,-26.97986543828805,"sa3018099"
"Kyle Stowers","BAL","OF",472.5,374.395,-9.781703353269554,-14.168279356363266,-4.702507165528963,-4.9980989352175484,-18.64237458049658,-52.29296339087592,23.989721382251837,-27.30324200862408,"26151"
"Nick Ahmed","ARI","SS/DH",639.3300170898438,353.376,-6.674061755983904,-16.579680659430572,-2.848015272938944,-5.354322562903587,-20.732757603695614,-52.18883785495263,23.811446917007224,-27.377390937945407,"12147"
"Kyle Lewis","ARI","OF/DH",574.7999877929688,314.475,-6.801668217056141,-15.443850571239146,-5.448481304863427,-2.945847124991866,-21.843489843903374,-52.48333706205394,23.989721382251837,-27.49361567980211,"19508"
"Tony Kemp","OAK","2B/OF",442.3699951171875,520.05,-9.764627872299082,-15.281267734528221,0.4250272697289865,-12.024399728926348,-15.446657522327833,-52.091925588352495,23.53109697853172,-27.560828609820778,"14894"
"Royce Lewis","MIN","SS/OF",449.8999938964844,234.107,-2.671806345722816,-21.115052737465177,-1.8929707030766074,-1.396122292941377,-25.79944006058522,-52.8753921397912,23.811446917007224,-28.063945222783975,"20437"
"Chad Pinder",,"OF",702.1699829101562,278.645,-4.474535247719416,-17.49495676808443,-5.684264182413371,-2.3989453054988745,-23.09800632464885,-53.150707828364936,23.989721382251837,-28.160986446113107,"15191"
"Trayce Thompson","LAD","OF",427.42999267578125,343.885,-12.610559254498432,-13.224410236254414,-3.97570903336089,-3.867083551104979,-19.545887460081207,-53.22364953529991,23.989721382251837,-28.23392815304808,"9952"
"Aaron Hicks","NYY","OF",606.1300048828125,373.778,-10.94840443706397,-16.388395814139564,-1.808142059008985,-4.226128314506966,-20.33067999605264,-53.70175062077214,23.989721382251837,-28.712029238520294,"5297"
"Kyle Higashioka","NYY","C",559.0999755859375,219.434,-5.386230395219372,-19.060738789290127,-6.140742678115829,-1.194461787026599,-25.80126939725745,-57.58344304690938,27.847469849685343,-28.73597319722404,"5517"
"Nick Solak","CIN","OF",667.7999877929688,217.202,-0.695556281829036,-21.62400289150785,-3.6659910052773923,-0.7482883337800947,-26.99519346543792,-53.72903197783229,23.989721382251837,-28.739310595580456,"19294"
"Alex Call","WSN","OF",690.9000244140625,303.199,-6.011932691165764,-19.136136699030427,-2.810769845028416,-2.771524833770493,-23.051762247440102,-53.782126316435196,23.989721382251837,-28.79240493418336,"19296"
"Francisco Mejia","TBR","C",453.3699951171875,317.873,-7.601644373734976,-16.98034216969729,-6.01891101981318,-4.68716701780187,-22.40156065863742,-57.68962523968472,27.847469849685343,-28.84215538999939,"16403"
"Luis Campusano","SDP","C/DH",999,266.355,-4.173175400851508,-19.217690391718133,-6.326929415389217,-2.730752030049252,-25.28511638191938,-57.73366361992749,27.847469849685343,-28.88619377024215,"22217"
"Bubba Thompson","TEX","OF",357.57000732421875,304.172,-7.4837896109405335,-22.45302480645453,5.5267981317011845,-5.0653359089134655,-24.406560074828686,-53.88191226943603,23.989721382251837,-28.89219088718419,"22261"
"David Villar","SFG","3B",501.57000732421875,312.874,-6.903592409880473,-16.560694722704127,-5.882994922865227,-2.7300832287336676,-21.921878807612188,-53.99924409179569,24.105316142200117,-28.89392794959557,"24782"
"Jorge Alfaro",,"C",505.2300109863281,221.995,-3.348576094079731,-21.36360024426976,-4.692224855038976,-1.5641879342711653,-26.815152252461196,-57.78374138012083,27.847469849685343,-28.936271530435494,"12180"
"Donovan Solano",,"1B/DH",732.3300170898438,287.789,1.3554316059539033,-17.794852139286416,-6.200044364312689,-1.586101879266995,-22.393089335009556,-46.61865611192175,16.32155267650477,-29.297103435416982,"8623"
"James McCann","BAL","C",630.3300170898438,259.519,-5.087631548556903,-19.81650015999631,-5.02561518619272,-2.562741585993017,-25.77458852488097,-58.26707700561992,27.847469849685343,-29.41960715593457,"12859"
"Rougned Odor",,"2B",745.7000122070312,299.47,-9.525290835886233,-15.617898543045373,-4.33431910735041,-2.598841167515236,-21.876933293820194,-53.953282947617446,23.53109697853172,-29.422185969085717,"12282"
"Anthony Volpe","NYY","SS",999,251.62,-5.349600711105841,-20.755568297361002,-0.8023425781032225,-1.9122001184073036,-25.54727804166514,-54.36698974664251,23.811446917007224,-29.555542829635286,"sa3010868"
"Bo Naylor","CLE","C/DH",315.20001220703125,220.339,-4.8502218452222605,-20.900027807405756,-3.820572816080567,-1.3320162801794273,-27.659882375951327,-58.562721124839335,27.847469849685343,-29.715251275154003,"21865"
"Jesus Aguilar","OAK","1B/DH",534.4299926757812,421.145,-9.849372183052145,-9.426861837988483,-6.234742941082737,-5.939010092969583,-15.607879898002729,-47.05786695309567,16.32155267650477,-29.736314276590903,"11342"
"Ryan Jeffers","MIN","C",517.5,243.53,-6.229497831065753,-19.24092977094317,-6.169223733752417,-1.5288003869052507,-25.497645968247316,-58.66609769091391,27.847469849685343,-29.81862784122857,"24618"
"Jordan Luplow","ATL","OF",749.7999877929688,220.845,-4.670049449548563,-19.714505248654206,-3.9469307356973986,-0.4694395907678176,-26.181144273459587,-54.98206929812758,23.989721382251837,-29.992347915875737,"16424"
"Bobby Dalbec","BOS","1B/3B",543.7000122070312,214.95,-4.406270139808834,-19.080627358458717,-5.556714697068214,-0.5122915770165055,-25.90204896559403,-55.457952737946314,24.105316142200117,-30.352636595746194,"19966"
"Cesar Hernandez",,"2B",696.530029296875,286.881,-2.8595684512833324,-21.1631988113131,-4.051360469006093,-2.686642259924088,-24.654095412988926,-55.41486540451555,23.53109697853172,-30.88376842598382,"10556"
"Nate Eaton","KCR","OF",556.4000244140625,264.807,-4.48252559079778,-22.11632928089436,-0.4741640018144703,-2.8911156767663657,-25.963775574845783,-55.927910125118764,23.989721382251837,-30.938188742866924,"25055"
"Victor Caratini","MIL","C",615.72998046875,259.717,-5.213835334552772,-20.085335608248123,-6.258408610942955,-2.085555288375726,-26.231946191283193,-59.875081033402765,27.847469849685343,-31.027611183717426,"14968"
"Sean Bouchard","COL","OF",601.5,199.674,-1.6984406541929147,-21.895736982055002,-4.48618900213284,-0.44595038514669827,-27.647305845531708,-56.17362286905915,23.989721382251837,-31.183901486807322,"21270"
"Franmil Reyes",,"DH",521,278.261,-4.868572317819691,-15.351976213269573,-5.485942984698022,-1.1763669052937835,-21.673841562114756,-48.55669998319583,16.32155267650477,-31.235147306691054,"14566"
"Connor Joe","PIT","1B/OF/DH",591.27001953125,301.124,-4.799023945628466,-19.619747576110015,-4.891230433039118,-2.5034895532315455,-24.516247124734253,-56.3297386327434,23.989721382251837,-31.340017250491556,"16572"
"Shea Langeliers","OAK","DH",281.8299865722656,478.126,-13.337046034232982,-9.025481627928212,-4.963462564881071,-9.339265285970727,-12.617974052009505,-49.28322956502249,16.32155267650477,-31.961676888517715,"25816"
"Edmundo Sosa","PHI","3B/SS",695.9000244140625,227.35,-2.343171239837852,-21.997209899352725,-3.6700371706211516,-1.7644157530041997,-27.045392387072884,-56.820226449888814,23.811446917007224,-32.0087795328816,"17022"
"Jarren Duran","BOS","OF",556.6699829101562,187.813,-1.6769865354148508,-23.89757051757976,-1.6913259424355884,-0.8195225102718744,-28.963266603863545,-57.048672109565615,23.989721382251837,-32.058950727313785,"24617"
"Jake Meyers","HOU","OF",718.3300170898438,238.43,-3.6430038668636584,-21.431043918498677,-3.612989152320226,-1.8719188042453776,-26.674728188688306,-57.23368393061624,23.989721382251837,-32.24396254836441,"20308"
"Manny Pina","OAK","C",725.9299926757812,233.252,-6.218267106424651,-19.96497893902872,-6.119501887187953,-1.8839284489965744,-27.28241670472255,-61.46909308636045,27.847469849685343,-32.6216232366751,"2829"
"Lenyn Sosa","CHW","2B/SS",735.5,216.017,-1.487262253319181,-21.664456152636593,-5.407635389105159,-1.5735605328635298,-27.302276167166735,-57.4351904950912,23.811446917007224,-32.623743578083975,"22896"
"Rob Refsnyder","BOS","OF",745.2000122070312,206.041,-1.3246154893595246,-22.148587320680473,-5.580481163889179,-0.6317786681466184,-27.94183393601033,-57.62729657808612,23.989721382251837,-32.63757519583428,"13770"
"Elly De La Cruz","CIN","3B/SS",999,186.045,-2.3438940158609345,-22.918323314979123,-2.6793421119639365,-0.9550453537498488,-28.570384425802708,-57.46698922235656,23.811446917007224,-32.655542305349336,"sa3009289"
"David Fletcher","LAA","2B/SS",556.6699829101562,369.687,-3.5972339508067734,-20.479535632693153,-2.4917193079129376,-8.269556668877204,-22.68311922037326,-57.52116478066332,23.811446917007224,-32.7097178636561,"17992"
"Max Stassi","LAA","C",564.9299926757812,305.868,-10.297648251121064,-17.95582301070208,-6.327363763084196,-3.6337924443584,-23.88847011175665,-62.1030975810224,27.847469849685343,-33.25562773133705,"10059"
"Austin Barnes","LAD","C",683.5700073242188,207.066,-4.392410938509144,-22.598264327175702,-4.7520289489127086,-1.1991302666780634,-29.233159440755763,-62.174993922031376,27.847469849685343,-33.32752407234604,"12158"
"Tom Murphy","SEA","C/DH",667.6699829101562,254.543,-9.53475688582209,-18.829707461103375,-5.865837266990136,-2.236984453483786,-25.717832261708637,-62.18511832910802,27.847469849685343,-33.33764847942268,"13499"
"Daniel Vogelbach","NYM","DH",600.0700073242188,358.17,-8.947428196458729,-12.89866210944537,-6.504203378259547,-1.9652107057648487,-20.379772407945822,-50.69527679787431,16.32155267650477,-33.37372412136955,"14130"
"Francisco Alvarez","NYM","C/DH",363.5299987792969,173.943,-3.144642549898811,-22.511425125461216,-5.782630048492183,-0.5900907542455179,-30.279775595613334,-62.30856407371106,27.847469849685343,-33.46109422402572,"26121"
"Romy Gonzalez","CHW","2B",696.4000244140625,287.139,-7.752248775426032,-19.73432484307958,-2.5849553369512774,-3.674274485328207,-24.282434441321172,-58.02823788210627,23.53109697853172,-33.49714090357454,"21562"
"Ezequiel Duran","TEX","3B",602.22998046875,278.248,-6.980983010154083,-20.70204645124209,-2.507097964690677,-3.698623299560341,-24.729152013969024,-58.61790273961623,24.105316142200117,-33.5125865974161,"23733"
"Josh Lowe","TBR","OF",453.1300048828125,281.631,-8.294221523592624,-20.33264753045501,-1.1464482802280962,-3.4601335593373017,-25.351455134865233,-58.58490602847827,23.989721382251837,-33.59518464622643,"19953"
"Brian Serven","COL","C",723.27001953125,230.665,-5.2347660162661445,-21.587012843720796,-6.051104864007108,-2.1328093067198197,-27.556954639776887,-62.56264767049076,27.847469849685343,-33.71517782080542,"19422"
"Reese McGuire","BOS","C",474,302.276,-6.8445869357464515,-20.832200940158952,-5.404620757499586,-4.546277684274094,-24.95459081752298,-62.58227713520206,27.847469849685343,-33.73480728551672,"15674"
"Omar Narvaez","NYM","C",424.3999938964844,330.123,-8.862392821577894,-17.736576145125532,-6.462124672590276,-5.1115957875618285,-24.426544516558792,-62.59923394341432,27.847469849685343,-33.75176409372898,"13338"
"Paul DeJong","STL","SS",713,239.02,-7.2136036075914145,-18.97482946929906,-4.841353888884185,-1.6662187299507216,-25.994661950573743,-58.690667646299126,23.811446917007224,-33.87922072929191,"18015"
"Michael Toglia","COL","1B/OF",597.5,230.644,-5.150186175744594,-20.730418062286752,-5.068274797839245,-1.5097533151240043,-26.54120061057186,-58.99983296156645,23.989721382251837,-34.01011157931461,"25845"
"Victor Reyes","CHW","OF",736.1300048828125,193.851,-1.160592261374876,-23.66504218200311,-4.068912777684696,-1.2256518369094906,-29.012246791556198,-59.13244584952837,23.989721382251837,-34.14272446727653,"15487"
"Taylor Walls","TBR","2B/3B/SS",591.9299926757812,263.55,-7.8517608213672085,-21.07652140220617,-1.1494373994874147,-2.675366873631607,-26.507507045247294,-59.2605935419397,23.811446917007224,-34.449146624932474,"22458"
"Conner Capel","OAK","OF",605.969970703125,250.134,-5.888372413582552,-21.249592657586792,-2.977862168257341,-2.68821381353558,-26.851459471878513,-59.65550052484078,23.989721382251837,-34.665779142588946,"19983"
"Keston Hiura","MIL","1B/DH",504.57000732421875,284.765,-7.870284715408541,-16.605466994914526,-3.455653306931945,-1.6450978906006049,-22.485083932249644,-52.061586840105264,16.32155267650477,-34.74003416360049,"20003"
"Cavan Biggio","TOR","1B/2B",610.6300048828125,274.505,-7.8023557993281365,-19.5998649677217,-4.273368535022096,-2.1025131218480033,-25.60358479150803,-59.381687215427974,23.53109697853172,-34.850590236896245,"19252"
"Adam Engel","SDP","OF",744.7999877929688,240.952,-6.58423434261543,-22.414084731976434,-0.469401449787891,-2.8971960528204175,-27.51664258854548,-59.88155916574565,23.989721382251837,-34.89183778349381,"15082"
"Harold Castro","COL","1B/3B",643.4299926757812,156.844,2.0777214426382704,-24.64307423696701,-6.025290544345355,-0.5692243417812364,-30.912074182255346,-60.071941862710666,24.105316142200117,-34.96662572051056,"14691"
"Jake Burger","CHW","3B",610.0700073242188,185.381,-2.550788069113405,-22.06258944052527,-6.277389819749176,-0.6907330958919127,-28.491299413541785,-60.07279983882155,24.105316142200117,-34.967483696621436,"22275"
"Jordan Groshans","MIA","3B",678.4000244140625,232.372,-2.114941184774752,-22.103641334301965,-6.011610777897729,-2.105111459291032,-28.086224249965248,-60.42152900623072,24.105316142200117,-35.316212864030604,"23794"
"Trevor Larnach","MIN","OF",590.7000122070312,248.332,-6.06117796002122,-20.195391197606572,-6.08492152535323,-1.780974507875518,-26.200057212302987,-60.32252240315951,23.989721382251837,-35.33280102090768,"21501"
"Pavin Smith","ARI","OF/DH",737.3699951171875,186.711,-1.9559753999432952,-22.316669402968156,-6.176951075537206,-0.7048083203259468,-29.23182500518239,-60.38622920395699,23.989721382251837,-35.39650782170515,"19892"
"Abraham Toro","MIL","2B/3B/DH",660.0700073242188,191.334,-3.0950207426394614,-22.49714224437436,-4.7951414742843745,-0.8415986025109836,-28.877798348733446,-60.10670141254263,23.53109697853172,-35.5756044340109,"19844"
"Stone Garrett","WSN","OF/DH",554.0700073242188,204.377,-5.359459852879664,-21.977562316015387,-3.6982946453323833,-1.660964563853339,-27.922351942430875,-60.61863332051164,23.989721382251837,-35.628911938259805,"19273"
"Curt Casali","CIN","C",739.6699829101562,220.583,-7.736345445679636,-20.564527844061402,-6.250378298449877,-1.5932898862240557,-28.464992033023083,-64.60953350743806,27.847469849685343,-35.762063657752726,"12510"
"Miguel Sano",,"1B/DH",674.72998046875,253.949,-7.708416144212671,-15.830308393642698,-5.619045162626296,-0.7929693064304827,-23.61336569083018,-53.56410469774233,16.32155267650477,-36.24255202123756,"12164"
"Tyler Freeman","CLE","2B/3B/SS/DH",743.9000244140625,144.065,1.6572429753724427,-25.312010030599343,-5.118698790558711,-0.43614805437754967,-32.11106913644101,-61.32068303660418,23.811446917007224,-36.50923611959695,"22532"
"Nick Maton","DET","OF",612.530029296875,359.269,-11.765475725795346,-18.040209777102064,-4.089281092756761,-5.815397832041477,-21.88620926134238,-61.59657368903804,23.989721382251837,-36.6068523067862,"21635"
"Mike Moustakas",,"1B/3B/DH",736.6699829101562,250.22,-8.420824173175546,-19.158565412137612,-5.843959873444089,-2.2975804314411623,-26.133622589355557,-61.85455247955396,24.105316142200117,-36.749236337353835,"4892"
"Sam Haggerty","SEA","OF",701.5999755859375,209.995,-5.675451910460818,-24.970486698783763,0.6362182864775132,-1.935518495985964,-29.797262672669234,-61.74250149142226,23.989721382251837,-36.75278010917043,"18054"
"Kole Calhoun",,"OF/DH",745.1699829101562,267.611,-9.198817448427096,-18.760330790984206,-5.45295951019448,-2.78962131645826,-25.698148490628263,-61.89987755669232,23.989721382251837,-36.91015617444047,"11200"
"Jacob Stallings","PIT","C",549.77001953125,390.143,-11.538729060924892,-16.936123398512734,-6.2617862136566025,-8.83717066199115,-22.271998558691795,-65.84580789377718,27.847469849685343,-36.998338044091845,"13723"
"Connor Wong","BOS","C",623.1300048828125,153.276,-3.2285337383117296,-25.074024600677905,-5.127327529922747,-0.9126584845604434,-31.649711602892246,-65.99225595636507,27.847469849685343,-37.14478610667974,"19896"
"Nelson Velazquez","CHC","OF",723.6300048828125,204.104,-6.082392848194082,-22.46344680500113,-3.4766185181341918,-1.5191518207082846,-28.72732976743419,-62.26893975947188,23.989721382251837,-37.27921837722004,"23359"
"Vidal Brujan","TBR","2B/OF",526.7999877929688,166.531,-3.1165821926147608,-25.62525073730442,-0.2785331042046763,-1.1573740063302973,-31.664895330091948,-61.842635370546084,23.53109697853172,-37.31153839201436,"20536"
"Blake Sabol","SFG","C/OF",999,169.293,-3.5637702425480984,-25.01748063895789,-5.144561908380937,-1.0862078859232416,-31.3727109196282,-66.18473159543838,27.847469849685343,-37.33726174575303,"sa3010269"
"Tomas Nido","NYM","C",741.5700073242188,232.191,-5.84034345706792,-22.525312891969634,-6.074070150383523,-3.0419425266176967,-28.72972473278921,-66.211393758828,27.847469849685343,-37.36392390914265,"13755"
"Tucker Barnhart","CHC","C",633.72998046875,323.568,-9.35462534854956,-19.869597939175424,-6.370678694133826,-5.670993651220861,-25.290588051257462,-66.55648368433712,27.847469849685343,-37.70901383465177,"10200"
"Andrew Knizner","STL","C",738.6300048828125,197.339,-5.2629581307287925,-23.100449847142535,-6.260240095894465,-1.6761109347644665,-30.258824590439787,-66.55858359897006,27.847469849685343,-37.71111374928471,"19514"
"Mike Brosseau","MIL","3B",747.8300170898438,176.706,-3.311814375466524,-23.321812789717875,-5.464284579855006,-0.7395001798564506,-30.020250693511237,-62.857662618407076,24.105316142200117,-37.75234647620697,"19683"
"Odubel Herrera",,"OF",999,152.174,-1.2393580893715292,-24.742249699237476,-4.873893912423742,-0.5969193026625966,-31.39623634828632,-62.84865735198165,23.989721382251837,-37.858935969729814,"11476"
"Ryan Kreidler","DET","2B/3B/SS/OF",717.9000244140625,239.169,-7.038360918487616,-22.39081043960977,-3.2571201248122645,-2.56550018938833,-27.807598800831407,-63.0593904731294,23.811446917007224,-38.24794355612217,"25867"
"Luis Guillorme","NYM","2B/3B",724.030029296875,239.591,-1.5180056157463198,-23.792496437453895,-5.512597727431477,-2.4741221087911986,-29.549445884369543,-62.84666777379243,23.53109697853172,-38.315570795260705,"16451"
"Jake Alu","WSN","2B/3B",999,175.281,-2.276594449097004,-24.48168185323167,-4.566897634210819,-1.1607247175296984,-30.54928278924541,-63.035181443314606,23.53109697853172,-38.504084464782885,"sa3010009"
"Darick Hall","PHI","DH",628.1699829101562,260.357,-7.066433789039033,-17.194415929532305,-5.792528235819748,-1.7051224707445574,-24.067396962380183,-55.825897387515816,16.32155267650477,-38.50434471101105,"19717"
"Yainer Diaz","HOU","C/DH",578.9299926757812,111.615,-0.447549217746979,-26.430235805778835,-6.187080706231378,-0.3875493250070392,-33.89976372602729,-67.35217878079153,27.847469849685343,-38.50470893110619,"23003"
